Spielberichtsnummer;Bearbeitungsstatus;Bearbeiter;Hinweise-Fehler;Liganame;Spieltag;Spielnummer;Spieltyp;Spieldatum;Anstoßzeit;Stadion;Ort;Schiedsrichter;Assistent-1;Assistent-2;Vierter-Offizieller;Heimmannschaft;H-Trainer;H-Trainerassistent;H-Torwarttrainer;H-Arzt;H-Physiotherapeut;H-Doping-Beauftragter;H-Mannschaftsverantwortlicher;H-Betreuer;H-2.-Betreuer;H-Zeugwart;H-Offizieller;H-2.-Offizieller;H-Leiter-Ordnungsdienst;H-Weiterer-Offizieller;H-S1-Nr;H-S1-Spieler;H-S1-Hinweis;H-S1-Status;H-S2-Nr;H-S2-Spieler;H-S2-Hinweis;H-S2-Status;H-S3-Nr;H-S3-Spieler;H-S3-Hinweis;H-S3-Status;H-S4-Nr;H-S4-Spieler;H-S4-Hinweis;H-S4-Status;H-S5-Nr;H-S5-Spieler;H-S5-Hinweis;H-S5-Status;H-S6-Nr;H-S6-Spieler;H-S6-Hinweis;H-S6-Status;H-S7-Nr;H-S7-Spieler;H-S7-Hinweis;H-S7-Status;H-S8-Nr;H-S8-Spieler;H-S8-Hinweis;H-S8-Status;H-S9-Nr;H-S9-Spieler;H-S9-Hinweis;H-S9-Status;H-S10-Nr;H-S10-Spieler;H-S10-Hinweis;H-S10-Status;H-S11-Nr;H-S11-Spieler;H-S11-Hinweis;H-S11-Status;H-A1-Nr;H-A1-Spieler;H-A1-Hinweis;H-A1-Status;H-A2-Nr;H-A2-Spieler;H-A2-Hinweis;H-A2-Status;H-A3-Nr;H-A3-Spieler;H-A3-Hinweis;H-A3-Status;H-A4-Nr;H-A4-Spieler;H-A4-Hinweis;H-A4-Status;H-A5-Nr;H-A5-Spieler;H-A5-Hinweis;H-A5-Status;H-A6-Nr;H-A6-Spieler;H-A6-Hinweis;H-A6-Status;H-A7-Nr;H-A7-Spieler;H-A7-Hinweis;H-A7-Status;H-A8-Nr;H-A8-Spieler;H-A8-Hinweis;H-A8-Status;H-A9-Nr;H-A9-Spieler;H-A9-Hinweis;H-A9-Status;Gastmannschaft;G-Trainer;G-Trainerassistent;G-Torwarttrainer;G-Arzt;G-Physiotherapeut;G-Doping-Beauftragter;G-Mannschaftsverantwortlicher;G-Betreuer;G-2.-Betreuer;G-Zeugwart;G-Offizieller;G-2.-Offizieller;G-Leiter-Ordnungsdienst;G-Weiterer-Offizieller;G-S1-Nr;G-S1-Spieler;G-S1-Hinweis;G-S1-Status;G-S2-Nr;G-S2-Spieler;G-S2-Hinweis;G-S2-Status;G-S3-Nr;G-S3-Spieler;G-S3-Hinweis;G-S3-Status;G-S4-Nr;G-S4-Spieler;G-S4-Hinweis;G-S4-Status;G-S5-Nr;G-S5-Spieler;G-S5-Hinweis;G-S5-Status;G-S6-Nr;G-S6-Spieler;G-S6-Hinweis;G-S6-Status;G-S7-Nr;G-S7-Spieler;G-S7-Hinweis;G-S7-Status;G-S8-Nr;G-S8-Spieler;G-S8-Hinweis;G-S8-Status;G-S9-Nr;G-S9-Spieler;G-S9-Hinweis;G-S9-Status;G-S10-Nr;G-S10-Spieler;G-S10-Hinweis;G-S10-Status;G-S11-Nr;G-S11-Spieler;G-S11-Hinweis;G-S11-Status;G-A1-Nr;G-A1-Spieler;G-A1-Hinweis;G-A1-Status;G-A2-Nr;G-A2-Spieler;G-A2-Hinweis;G-A2-Status;G-A3-Nr;G-A3-Spieler;G-A3-Hinweis;G-A3-Status;G-A4-Nr;G-A4-Spieler;G-A4-Hinweis;G-A4-Status;G-A5-Nr;G-A5-Spieler;G-A5-Hinweis;G-A5-Status;G-A6-Nr;G-A6-Spieler;G-A6-Hinweis;G-A6-Status;G-A7-Nr;G-A7-Spieler;G-A7-Hinweis;G-A7-Status;G-A8-Nr;G-A8-Spieler;G-A8-Hinweis;G-A8-Status;G-A9-Nr;G-A9-Spieler;G-A9-Hinweis;G-A9-Status;Kontrollname-1;Kontrollergebnis-1;Kontrollname-2;Kontrollergebnis-2;Kontrollname-3;Kontrollergebnis-3;Spielbeginn;Spielende;Nachspielzeit-1.HZ;Nachspielzeit-2.HZ;Halbzeitergebnis;Endergebnis;H-S1-Ausw-Zeit;H-S1-Ausw-Nr;H-S1-Ausw-Spieler;H-S1-Ausw-Für Nr;H-S1-Ausw-für-Spieler;H-S2-Ausw-Zeit;H-S2-Ausw-Nr;H-S2-Ausw-Spieler;H-S2-Ausw-Für Nr;H-S2-Ausw-für-Spieler;H-S3-Ausw-Zeit;H-S3-Ausw-Nr;H-S3-Ausw-Spieler;H-S3-Ausw-Für Nr;H-S3-Ausw-für-Spieler;H-S4-Ausw-Zeit;H-S4-Ausw-Nr;H-S4-Ausw-Spieler;H-S4-Ausw-Für Nr;H-S4-Ausw-für-Spieler;H-S1-Gelb-Zeit;H-S1-Gelb-Nr;H-S1-Gelb-Spieler;H-S1-Gelb-Grund;H-S2-Gelb-Zeit;H-S2-Gelb-Nr;H-S2-Gelb-Spieler;H-S2-Gelb-Grund;H-S3-Gelb-Zeit;H-S3-Gelb-Nr;H-S3-Gelb-Spieler;H-S3-Gelb-Grund;H-S4-Gelb-Zeit;H-S4-Gelb-Nr;H-S4-Gelb-Spieler;H-S4-Gelb-Grund;H-S5-Gelb-Zeit;H-S5-Gelb-Nr;H-S5-Gelb-Spieler;H-S5-Gelb-Grund;H-TO1-Rot-Zeit;H-TO1-Rot-Trainerassistent;H-TO1-Rot-Grund;G-S1-Ausw-Zeit;G-S1-Ausw-Nr;G-S1-Ausw-Spieler;G-S1-Ausw-Für Nr;G-S1-Ausw-für-Spieler;G-S2-Ausw-Zeit;G-S2-Ausw-Nr;G-S2-Ausw-Spieler;G-S2-Ausw-Für Nr;G-S2-Ausw-für-Spieler;G-S3-Ausw-Zeit;G-S3-Ausw-Nr;G-S3-Ausw-Spieler;G-S3-Ausw-Für Nr;G-S3-Ausw-für-Spieler;G-S4-Ausw-Zeit;G-S4-Ausw-Nr;G-S4-Ausw-Spieler;G-S4-Ausw-Für Nr;G-S4-Ausw-für-Spieler;G-S5-Ausw-Zeit;G-S5-Ausw-Nr;G-S5-Ausw-Spieler;G-S5-Ausw-Für Nr;G-S5-Ausw-für-Spieler;G-S1-Gelb-Zeit;G-S1-Gelb-Nr;G-S1-Gelb-Spieler;G-S1-Gelb-Grund;G-S2-Gelb-Zeit;G-S2-Gelb-Nr;G-S2-Gelb-Spieler;G-S2-Gelb-Grund;G-S3-Gelb-Zeit;G-S3-Gelb-Nr;G-S3-Gelb-Spieler;G-S3-Gelb-Grund;G-S1-Gelbrot-Zeit;G-S1-Gelbrot-Nr;G-S1-Gelbrot-Spieler;G-S1-Gelbrot-Grund;G-TO1-Gelb-Zeit;G-TO1-Gelb-Trainerassistent;G-TO1-Gelb-Grund;G-TO2-Gelb-Zeit;G-TO2-Gelb-Physiotherapeut;G-TO2-Gelb-Grund;Sonstige Bemerkungen;Faires-Verhalten
211204180.01.01;Prüferfreigabe;21020942/15.04.2026 17:48;;Westfalenliga Herren Staffel 2;23;180;Meisterschaft;11.04.2026;18:00;Hordeler Heide/Kunstr.1;Bochum;Kevin Oschinski (Verl);Lukas Kronefeld;Gregor Kutscha;;DJK TuS Hordel;Mirko Talaga;Dominik Bohnen | Markus Deutsch | Ertan Kaya;;;Kim Engelmann;;Jörg Versen;Wislav Czaban;;;Karin Matiebe;;Axel Treffner;;21;Möllerke, Sven;TW;VS/A;4;Gatawis, David Christian;;VS/A;5;Albers, Fynn;;VS/A;10;Bültmann, Jarno Aboko;;VS/A;14;Agbado, Philip;;VS/A;16;Erdelt, Marcel;C;VS/A;17;Schürmann, David;;VS/A;22;Kalkoff, Paul Jona;;VS/A;23;Rudolph, Patrick;;VS/A;27;Nishimura, Hayate;;VS/A;29;Sarpong, Justin;;VS/A;1;Ichijo, Kota;ETW;VS/A;6;Post, Maurice;;VS/A;7;Berghaus, Luis Bennet;;VS/A;9;Batbayli, Dorian Joel;;VS/A;11;Shefketi, Ledion;;VS/A;13;Broos, Fynn;;VS/A;15;Kordt, Jonas;;VS/A;18;Schultze, Robin;;VS/A;24;Ernst, Lasse;;VS/A;SC Westfalia Herne;Kamil Bednarski;Jeron Al-Hazaimeh | Schuan Sardar Sabr | Chris Seifert;Lafelder Justin;;Bieker Joel;;Kamil Bednarski;;;;;;;;44;Dudek, Daniel;TW;VS/A;4;Brüggemann, Moritz;;VS/A;6;Silaj, Christian;C;VS/A;9;Tonye, Florian;;VS/A;10;Knop, Phil;;VS/A;15;Demircan, Dogus;;VS/A;21;Biyik, Sahan Elyesa;;VS/A;23;Galagoussis, Christo;;VS/A;24;Andric, Stefan;;VS/A;30;Olgunsoy, Salih;;VS/A;77;Aleksandrov, Simeon;;VS/A;1;Walter, Jaro;ETW;VS/A;2;Gjorgjievski, Aleksandar;;VS/A;5;Rajic, Matej;;VS/A;7;Kinjo, Andre Taiki;;VS/A;14;Tsuzuki, Inami;;VS/A;20;Daniel, Damasy Lussuekikio;;VS/A;26;Tabi, Edward;;VS/A;32;Omercic, Ejmen;;VS/A;33;Soumah, Salimou;;VS/A;Schuhe;i.O.;Spielfeld;i.O.;Spielerpässe;i.O.;18:00;19:35;3;10;0:2;3:2;46;13;Broos, Fynn;10;Bültmann, Jarno Aboko;64;18;Schultze, Robin;27;Nishimura, Hayate;68;9;Batbayli, Dorian Joel;4;Gatawis, David Christian;90+7;15;Kordt, Jonas;29;Sarpong, Justin;33;10;Bültmann, Jarno Aboko;Foulspiel ;45+1;22;Kalkoff, Paul Jona;Foulspiel ;45+3;21;Möllerke, Sven;Unsportlichkeit ;45+3;16;Erdelt, Marcel;Unsportlichkeit ;90+1;9;Batbayli, Dorian Joel;Foulspiel ;45+3;Markus Deutsch;Siehe Bemerkungen ;37;5;Rajic, Matej;24;Andric, Stefan;57;32;Omercic, Ejmen;15;Demircan, Dogus;76;20;Daniel, Damasy Lussuekikio;4;Brüggemann, Moritz;89;33;Soumah, Salimou;9;Tonye, Florian;90+3;2;Gjorgjievski, Aleksandar;21;Biyik, Sahan Elyesa;36;23;Galagoussis, Christo;Foulspiel ;55;9;Tonye, Florian;Unsportlichkeit ;78;4;Brüggemann, Moritz;Unsportlichkeit ;90+2;4;Brüggemann, Moritz;Unsportlichkeit ;78;Schuan Sardar Sabr;Unsportlichkeit ;89;Bieker Joel;Unsportlichkeit ;Rot Trainerassistent Markus Deutsch: Nachdem 0:2 gegen seine Mannschaft reklamiert der Trainerassistent Heim wehement und auf dem Spielfeld, schreiend rüber zu SRA2. Dabei hatte er beide Arme gestreckt nach oben.;Nein
